words,Disputed_49,Disputed_50,Disputed_51,Disputed_52,Disputed_53,Disputed_54,Disputed_55,Disputed_56,Disputed_57,Disputed_58,Disputed_62,Disputed_63,Hamilton_1,Hamilton_11,Hamilton_12,Hamilton_13,Hamilton_15,Hamilton_16,Hamilton_17,Hamilton_21,Hamilton_22,Hamilton_23,Hamilton_24,Hamilton_25,Hamilton_26,Hamilton_27,Hamilton_28,Hamilton_29,Hamilton_30,Hamilton_31,Hamilton_32,Hamilton_33,Hamilton_34,Hamilton_35,Hamilton_36,Hamilton_59,Hamilton_6,Hamilton_60,Hamilton_61,Hamilton_65,Hamilton_66,Hamilton_67,Hamilton_68,Hamilton_69,Hamilton_7,Hamilton_70,Hamilton_71,Hamilton_72,Hamilton_73,Hamilton_74,Hamilton_75,Hamilton_76,Hamilton_77,Hamilton_78,Hamilton_79,Hamilton_8,Hamilton_80,Hamilton_81,Hamilton_82,Hamilton_83,Hamilton_84,Hamilton_85,Hamilton_9,Jay_2,Jay_3,Jay_4,Jay_5,Madison_10,Madison_14,Madison_37,Madison_38,Madison_39,Madison_40,Madison_41,Madison_42,Madison_43,Madison_44,Madison_45,Madison_46,Madison_47,Madison_48,merged,Shared_18,Shared_19,Shared_20,TestCase_64
external,0.0,0.0,0.513874614594039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39588281868566905,0.0,0.0,0.3214400514304082,0.4837929366231253,0.0,0.0,0.2795638803466592,0.5452562704471101,0.0,0.0,0.0,0.6720430107526882,0.0,0.0,0.5025125628140704,0.0,0.0,0.0,0.8920606601248885,0.43898156277436345,0.0,0.0,0.0,0.43878894251864853,0.0,0.0,0.0,0.0,0.0,0.0,0.42955326460481097,0.2971768202080238,0.0,0.0,0.4177109440267335,0.0,0.5089058524173028,0.0,0.0,0.0,0.0,0.48123195380173245,0.0,0.0,0.0,0.0,0.0,0.0,1.9860973187686195,0.0,0.0,0.0,0.0,0.0,0.0,0.36429872495446264,0.0,0.0,0.3270111183780249,0.0,0.3563791874554526,0.0,0.0,1.858736059479554,0.0,0.0,0.0,0.15086251742722184,0.0,0.4816955684007707,0.0,0.0
obtained,0.0,0.0,0.513874614594039,0.0,0.9140767824497258,0.9896091044037606,0.0,0.0,0.0,0.0,0.4158004158004158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2224938875305624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33400133600534404,0.0,0.0,0.0,0.6443298969072165,0.9799118079372856,0.43572984749455335,0.0,0.0,0.33288948069241014,0.42955326460481097,0.5943536404160475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243593902043464,0.0,0.48123195380173245,0.0,0.0,0.0,0.0,0.23573785950023574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36429872495446264,0.5966587112171838,0.0,0.0,0.0,0.0,0.28826751225136926,0.6828269033799932,0.0,0.0,0.0,0.0,0.15086251742722184,0.0,0.4816955684007707,0.0,0.8583690987124463
revolution,0.0,0.0,0.0,1.070090957731407,0.0,0.0,0.4837929366231253,0.0,0.0,0.0,0.0,0.6538084341288003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5452562704471101,0.49333991119881604,0.0,2.0721094073767095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43878894251864853,0.0,0.0,0.0,0.0,0.0,0.33288948069241014,0.42955326460481097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4955401387512388,0.0,0.0,0.48123195380173245,0.0,0.0,0.0,0.17041581458759372,0.23573785950023574,0.36643459142543056,0.0,0.0,0.0,0.0,0.0,0.0,0.9220839096357768,0.36429872495446264,0.2983293556085919,0.379794910748196,0.0,0.0,0.0,0.0,0.0,0.4646840148698885,0.0,0.3606202668589975,0.0,0.15086251742722184,0.0,0.4816955684007707,0.6447453255963894,0.0
add,0.0,0.0,0.0,0.0,0.4570383912248629,0.0,0.0,0.5959475566150179,0.444642063139173,0.942507068803016,0.0,0.6538084341288003,0.6138735420503376,0.7917656373713381,0.0,0.0,0.0,0.0,0.0,0.0,0.2795638803466592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44603033006244425,0.0,0.0,0.0,0.0,0.0,0.0,0.4899559039686428,0.0,0.0,0.0,0.0,0.0,0.2971768202080238,0.5656108597285069,0.48496605237633367,0.0,0.0,1.5267175572519083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5112474437627812,0.47147571900047147,0.0,0.4965243296921549,0.0,0.0,0.0,0.0,0.32992411745298583,0.4610419548178884,0.36429872495446264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4646840148698885,0.0,0.0,0.0,0.15086251742722184,0.0,0.0,0.0,0.0
life,0.0,0.0,0.0,0.0,0.0,0.4948045522018803,0.0,0.0,0.444642063139173,0.0,0.8316008316008316,1.3076168682576006,0.0,0.0,0.0,0.0,0.0,0.0,0.6257822277847309,0.0,0.0,0.0,0.0,0.0,0.0,0.6720430107526882,0.0,0.0,0.5025125628140704,0.0,0.0,0.0,0.0,0.43898156277436345,0.33400133600534404,0.0,0.44523597506678536,0.0,0.0,1.4698677119059285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4955401387512388,0.0,0.9487666034155597,0.48123195380173245,0.0,0.0,0.0,0.0,0.47147571900047147,0.0,0.0,0.0,0.0,0.0,0.0,0.6598482349059717,0.0,0.36429872495446264,0.2983293556085919,0.0,0.0,0.0,0.0,0.28826751225136926,0.0,0.0,0.0,0.3606202668589975,0.0,0.15086251742722184,0.0,0.0,0.6447453255963894,0.0
efficacy,0.0,0.0,0.0,0.0,0.0,0.9896091044037606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214400514304082,0.0,0.0,0.49504950495049505,0.0,0.5452562704471101,0.0,0.0,0.41442188147534187,0.0,0.6112469437652812,0.0,0.0,0.5672149744753262,0.0,0.0,0.0,0.0,0.33400133600534404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33288948069241014,0.0,0.2971768202080238,0.0,0.0,0.4177109440267335,0.0,0.5089058524173028,0.0,0.0,0.3243593902043464,0.9487666034155597,0.0,0.4035512510088781,0.0,0.0,0.34083162917518744,0.0,0.0,0.4965243296921549,0.0,0.0,0.0,0.0,0.9897723523589574,0.4610419548178884,0.0,0.0,0.0,0.0,0.27909572983533354,0.0,0.0,0.6828269033799932,0.0,0.0,0.0,0.5277044854881267,0.15086251742722184,0.4672897196261682,0.4816955684007707,0.0,0.0
consist,0.0,0.0,0.0,0.0,0.0,0.0,0.9675858732462506,1.1918951132300357,0.0,0.0,0.8316008316008316,0.0,0.0,0.0,0.0,0.0,0.3214400514304082,0.0,0.6257822277847309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5672149744753262,0.0,0.0,0.0,0.0,0.33400133600534404,0.5151983513652757,0.0,0.0,0.0,0.9799118079372856,0.0,0.0,0.0,0.33288948069241014,0.0,0.0,0.0,0.0,0.0,0.0,0.5089058524173028,0.0,0.4955401387512388,0.0,0.0,0.0,0.0,0.25348542458808615,0.0,0.0,0.47147571900047147,0.7328691828508611,0.0,0.0,0.0,0.0,0.0,0.9897723523589574,0.0,0.0,0.2983293556085919,0.379794910748196,0.0,0.27909572983533354,0.0,0.0,0.0,0.4646840148698885,0.0,0.3606202668589975,0.0,0.15086251742722184,0.0,0.0,0.0,0.0
massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.4837929366231253,0.0,1.3339261894175187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,0.2795638803466592,0.0,0.49333991119881604,0.992063492063492,0.0,0.0,0.6112469437652812,0.8873114463176576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8904719501335707,0.0,0.0,0.0,0.43572984749455335,0.0,0.0,0.6657789613848203,0.42955326460481097,0.0,0.0,0.0,0.4177109440267335,0.9699321047526673,0.0,0.0,0.0,0.0,0.9487666034155597,0.0,0.0,0.25348542458808615,0.0,0.6816632583503749,0.0,0.0,0.4965243296921549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3606202668589975,0.0,0.15086251742722184,0.0,0.0,0.0,0.0
thousand,0.0,0.0,0.0,0.0,0.0,0.0,2.9027576197387517,1.7878426698450536,1.778568252556692,0.471253534401508,0.0,0.0,0.0,0.0,0.9149130832570906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4436557231588288,0.0,0.0,0.0,0.0,1.3380909901873326,0.0,0.0,0.0,0.0,0.0,1.288659793814433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4177109440267335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23573785950023574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27909572983533354,0.0,0.0,0.0,0.0,0.3787878787878788,0.0,0.0,0.15086251742722184,0.0,0.4816955684007707,1.2894906511927788,0.0
chosen,0.0,0.0,0.0,0.0,0.0,0.0,0.4837929366231253,0.0,0.444642063139173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151983513652757,0.0,0.8775778850372971,0.0,0.0,0.43572984749455335,0.5973715651135005,3.2615786040443573,0.33288948069241014,0.0,0.2971768202080238,0.0,0.0,0.0,0.0,0.0,0.0,0.4955401387512388,0.3243593902043464,0.0,0.0,0.0,0.5069708491761723,0.0,0.17041581458759372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6598482349059717,0.0,0.0,0.0,0.0,0.0,0.27909572983533354,0.0,0.0,0.0,0.4646840148698885,0.7575757575757576,0.3606202668589975,0.5277044854881267,0.15086251742722184,0.0,0.0,0.0,0.8583690987124463
say,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5959475566150179,0.889284126278346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9866798223976321,0.496031746031746,0.0,0.0,0.6112469437652812,0.0,1.0050251256281408,0.0,0.0,0.0,0.0,0.0,0.33400133600534404,0.5151983513652757,0.44523597506678536,0.0,0.6443298969072165,0.0,0.43572984749455335,0.0,0.6523157208088715,0.0,0.0,0.0,0.0,0.48496605237633367,0.0,0.0,0.0,0.0,0.0,0.3243593902043464,0.0,0.0,0.0,0.0,0.0,0.34083162917518744,0.23573785950023574,0.36643459142543056,0.0,0.0,0.0,0.0,0.0,0.32992411745298583,0.0,0.0,0.5966587112171838,0.379794910748196,0.0,0.0,0.0,0.5765350245027385,0.0,0.4646840148698885,0.3787878787878788,0.0,0.0,0.15086251742722184,0.0,0.0,0.0,0.0
concurrence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471253534401508,0.8316008316008316,0.6538084341288003,0.0,0.0,0.0,0.0,0.3214400514304082,0.4837929366231253,0.0,0.0,0.5591277606933184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43572984749455335,0.0,0.0,0.33288948069241014,0.0,0.2971768202080238,0.0,0.0,0.0,0.9699321047526673,1.0178117048346056,1.021972406745018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23573785950023574,0.36643459142543056,0.0,0.0,0.0,0.0,0.0,0.32992411745298583,0.0,0.0,0.5966587112171838,0.759589821496392,0.0,0.0,0.3563791874554526,0.8648025367541078,0.0,0.0,0.0,0.0,0.0,0.15086251742722184,0.0,0.0,0.0,0.42918454935622313
republics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471253534401508,0.0,0.9807126511932004,0.6138735420503376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5591277606933184,0.0,0.0,0.0,0.0,0.0,0.6112469437652812,0.0,0.0,0.5672149744753262,0.0,0.0,0.0,0.0,0.0,0.0,1.7809439002671414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9624639076034649,0.0,0.0,0.0,0.0,0.0,0.0,2.482621648460775,0.0,0.0,0.6020469596628537,0.0,0.32992411745298583,0.4610419548178884,0.0,0.0,0.379794910748196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277044854881267,0.15086251742722184,0.9345794392523364,0.0,0.6447453255963894,0.42918454935622313
1787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6138735420503376,0.39588281868566905,0.4574565416285453,1.0131712259371835,0.3214400514304082,0.4837929366231253,0.6257822277847309,0.49504950495049505,0.2795638803466592,0.5452562704471101,0.49333991119881604,0.496031746031746,0.0,0.6720430107526882,0.6112469437652812,0.0,0.5025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44523597506678536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42955326460481097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48123195380173245,0.0,0.0,0.0,0.0,0.0,0.0,0.4965243296921549,0.5920663114268797,0.6802721088435374,0.6020469596628537,0.7293946024799417,0.32992411745298583,0.4610419548178884,0.0,0.0,0.0,0.3270111183780249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15086251742722184,0.4672897196261682,0.4816955684007707,0.6447453255963894,0.0
thirteen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6138735420503376,0.7917656373713381,0.0,2.026342451874367,0.3214400514304082,0.0,0.0,0.0,0.2795638803466592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6443298969072165,0.0,0.0,0.0,0.6523157208088715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4035512510088781,0.0,0.0,0.0,0.0,2.198607548552584,0.0,0.0,1.3605442176870748,1.2040939193257074,0.0,0.0,1.3831258644536653,0.0,0.0,0.0,0.3270111183780249,0.0,0.0,0.28826751225136926,0.0,0.929368029739777,0.3787878787878788,0.0,0.0,0.15086251742722184,0.0,0.0,0.0,0.0
treaty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39588281868566905,0.0,0.0,0.6428801028608164,0.0,0.0,0.0,0.2795638803466592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5830903790087464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3071895424836601,0.0,0.0,0.9986684420772304,0.42955326460481097,0.0,0.0,0.0,0.0,0.0,1.0178117048346056,0.0,0.0,0.0,0.0,0.0,0.4035512510088781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6802721088435374,0.0,0.0,0.0,0.4610419548178884,0.0,0.0,0.0,0.0,0.0,0.3563791874554526,0.5765350245027385,0.6828269033799932,0.0,0.0,0.0,0.0,0.15086251742722184,0.0,0.4816955684007707,2.5789813023855577,0.8583690987124463
construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39588281868566905,0.0,0.0,0.3214400514304082,0.0,0.6257822277847309,0.49504950495049505,0.2795638803466592,0.0,0.0,0.496031746031746,0.41442188147534187,0.0,0.0,0.0,0.0,0.5672149744753262,0.6609385327164573,0.5830903790087464,0.0,0.0,0.0,0.5151983513652757,0.0,0.0,0.0,0.4899559039686428,0.0,0.5973715651135005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9730781706130393,0.0,0.0,0.4035512510088781,0.25348542458808615,0.639386189258312,0.34083162917518744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2983293556085919,0.0,0.6540222367560498,0.27909572983533354,0.7127583749109052,0.0,0.6828269033799932,0.0,0.0,0.0,0.0,0.15086251742722184,0.0,0.0,0.0,0.0
punishment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214400514304082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6720430107526882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44523597506678536,0.0,0.0,0.9799118079372856,2.1786492374727673,0.0,0.0,1.3315579227696406,0.0,2.0802377414561666,0.0,0.0,0.0,0.9699321047526673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072135785007072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7127583749109052,0.28826751225136926,0.0,0.0,0.0,0.0,0.0,0.15086251742722184,0.0,0.0,0.0,0.42918454935622313
prove,0.5938242280285035,0.0,0.0,0.5350454788657035,0.0,0.0,0.0,0.5959475566150179,0.0,0.0,0.8316008316008316,0.0,0.6138735420503376,0.0,0.0,0.0,0.0,0.4837929366231253,0.0,0.0,0.2795638803466592,0.5452562704471101,0.0,0.0,0.0,0.0,0.0,0.0,0.5025125628140704,0.5672149744753262,0.0,0.0,0.8920606601248885,0.8779631255487269,0.33400133600534404,0.5151983513652757,0.0,0.0,0.6443298969072165,0.4899559039686428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6487187804086928,0.0,0.0,0.0,0.25348542458808615,0.0,0.0,0.0,0.0,0.4965243296921549,0.5920663114268797,0.0,0.0,0.0,0.0,0.0,0.36429872495446264,0.0,0.0,0.0,0.0,0.0,0.0,0.6828269033799932,0.4646840148698885,0.0,0.0,0.0,0.14566036165386936,0.0,0.0,0.0,0.0
sufficiently,0.5938242280285035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6538084341288003,0.0,0.0,0.9149130832570906,0.0,0.0,0.0,0.0,0.49504950495049505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44603033006244425,0.8779631255487269,0.0,0.0,0.0,0.0,0.0,0.9799118079372856,0.0,0.0,0.0,0.0,0.42955326460481097,0.0,0.5656108597285069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487666034155597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7285974499089253,0.0,0.0,0.0,0.27909572983533354,0.0,0.5765350245027385,0.0,0.0,1.5151515151515151,0.3606202668589975,0.5277044854881267,0.14566036165386936,0.4672897196261682,0.0,0.0,0.8583690987124463
distance,0.0,0.8857395925597874,0.0,0.0,0.9140767824497258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9149130832570906,0.0,0.3214400514304082,0.4837929366231253,0.6257822277847309,0.0,0.2795638803466592,0.0,0.0,0.0,0.0,0.6720430107526882,0.6112469437652812,0.4436557231588288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.288659793814433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48123195380173245,0.0,0.0,0.0,0.0,0.9429514380009429,0.0,0.0,0.0,0.0,0.0,0.7293946024799417,0.0,3.2272936837252186,0.0,0.0,0.0,0.0,0.27909572983533354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14566036165386936,0.0,0.0,0.0,0.0
effects,0.0,0.8857395925597874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8316008316008316,0.0,0.0,0.0,0.4574565416285453,0.0,0.0,0.0,0.0,0.0,0.0,0.5452562704471101,0.0,0.0,0.0,0.0,0.0,0.4436557231588288,0.5025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33288948069241014,0.42955326460481097,0.2971768202080238,0.0,0.9699321047526673,0.4177109440267335,0.0,0.0,0.0,0.0,0.9730781706130393,0.0,0.0,0.0,0.0,0.0,0.17041581458759372,0.23573785950023574,0.0,0.0,0.0,0.0,0.0,0.7293946024799417,1.3196964698119433,0.0,0.7285974499089253,0.0,0.0,0.0,0.0,0.3563791874554526,0.0,0.6828269033799932,0.0,0.0,0.0,0.0,0.14566036165386936,0.0,0.0,0.0,0.0
points,0.0,0.8857395925597874,0.0,0.0,0.0,0.4948045522018803,0.0,0.0,0.444642063139173,0.0,0.8316008316008316,0.32690421706440015,0.0,0.7917656373713381,0.4574565416285453,0.0,0.3214400514304082,0.0,0.6257822277847309,0.0,0.0,0.0,0.0,0.0,0.41442188147534187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44523597506678536,0.0,0.0,0.0,0.0,0.0,0.0,0.33288948069241014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243593902043464,0.0,0.0,0.0,0.0,0.0,0.0,0.23573785950023574,1.099303774276292,0.0,0.0,0.6802721088435374,0.0,0.0,0.9897723523589574,0.0,0.36429872495446264,0.0,0.0,0.0,0.27909572983533354,0.0,0.0,0.3414134516899966,0.0,0.3787878787878788,0.0,0.0,0.14566036165386936,0.0,0.0,0.0,0.42918454935622313
stand,0.0,0.8857395925597874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131712259371835,0.9643201542912248,0.4837929366231253,0.0,0.0,0.2795638803466592,0.0,0.0,0.0,0.0,0.6720430107526882,0.6112469437652812,0.4436557231588288,0.0,0.0,0.0,0.5830903790087464,0.0,0.43898156277436345,0.0,0.0,0.8904719501335707,0.0,0.0,0.4899559039686428,0.0,0.0,0.0,0.6657789613848203,0.0,0.0,0.5656108597285069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48123195380173245,0.4035512510088781,0.0,0.639386189258312,0.17041581458759372,0.7072135785007072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4610419548178884,0.0,0.2983293556085919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14566036165386936,0.0,0.4816955684007707,0.0,0.0
requires,0.0,0.0,0.513874614594039,0.0,0.4570383912248629,0.0,0.9675858732462506,0.5959475566150179,0.0,0.0,0.8316008316008316,0.0,0.0,0.0,0.0,1.0131712259371835,0.0,0.0,0.0,0.0,0.2795638803466592,0.0,0.0,0.0,0.0,0.0,0.0,0.8873114463176576,0.0,0.0,0.6609385327164573,0.0,0.0,0.43898156277436345,0.33400133600534404,0.0,0.0,0.0,0.0,0.0,0.43572984749455335,0.0,0.6523157208088715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4610419548178884,1.092896174863388,0.0,0.379794910748196,0.0,0.27909572983533354,0.0,0.28826751225136926,0.0,0.0,0.3787878787878788,0.3606202668589975,1.0554089709762533,0.14566036165386936,0.0,0.0,0.0,0.42918454935622313
regarded,0.0,0.0,0.0,0.5350454788657035,0.0,0.4948045522018803,0.0,0.0,0.0,0.471253534401508,0.0,0.0,0.6138735420503376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2795638803466592,0.0,0.9866798223976321,0.0,0.0,0.0,0.0,0.0,1.0050251256281408,0.0,0.0,0.0,0.44603033006244425,0.0,0.0,0.0,0.0,0.0,0.0,0.9799118079372856,0.0,0.0,0.0,0.0,0.0,0.2971768202080238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6487187804086928,0.0,0.0,0.4035512510088781,0.25348542458808615,0.639386189258312,0.17041581458759372,0.23573785950023574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379794910748196,0.6540222367560498,0.27909572983533354,0.0,0.0,0.0,0.929368029739777,0.0,0.3606202668589975,0.5277044854881267,0.14566036165386936,0.0,0.0,0.0,0.0
description,0.0,0.0,0.0,0.5350454788657035,0.0,0.0,0.0,0.0,0.444642063139173,0.471253534401508,0.0,0.6538084341288003,0.0,0.0,0.4574565416285453,0.0,0.0,0.0,0.6257822277847309,0.0,0.5591277606933184,0.5452562704471101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44523597506678536,0.8775778850372971,0.0,0.4899559039686428,0.0,0.5973715651135005,0.6523157208088715,0.33288948069241014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510986203372509,0.0,0.3243593902043464,0.0,0.48123195380173245,0.4035512510088781,0.0,0.0,0.17041581458759372,0.23573785950023574,0.0,0.4965243296921549,0.0,0.0,0.0,0.0,0.0,0.0,0.36429872495446264,0.0,0.0,0.0,0.0,0.7127583749109052,0.0,0.0,0.4646840148698885,0.0,0.0,0.0,0.14566036165386936,0.0,0.0,0.0,0.0
expressly,0.0,0.0,0.0,0.5350454788657035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49504950495049505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6609385327164573,1.1661807580174928,0.0,0.43898156277436345,0.0,0.0,0.0,0.43878894251864853,0.0,0.0,0.0,0.5973715651135005,0.0,0.33288948069241014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4035512510088781,0.0,1.278772378516624,0.34083162917518744,0.23573785950023574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6540222367560498,0.27909572983533354,0.3563791874554526,0.0,1.707067258449983,0.0,0.0,0.0,1.0554089709762533,0.14566036165386936,0.0,0.9633911368015414,0.0,0.0
safely,0.0,0.0,0.0,0.5350454788657035,0.0,0.0,0.9675858732462506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4574565416285453,0.0,0.0,0.0,0.6257822277847309,0.0,0.0,1.6357688113413305,0.0,0.0,0.41442188147534187,0.0,0.6112469437652812,0.0,0.0,0.5672149744753262,0.0,0.0,0.8920606601248885,0.0,0.33400133600534404,0.0,0.0,0.0,0.6443298969072165,0.0,0.0,0.0,0.6523157208088715,0.0,0.0,0.0,0.0,0.48496605237633367,0.0,0.0,0.0,0.0,0.0,0.0,1.8975332068311195,0.0,0.0,0.25348542458808615,0.0,0.17041581458759372,0.23573785950023574,0.7328691828508611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379794910748196,0.0,0.5581914596706671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14566036165386936,0.0,0.0,0.0,0.42918454935622313
